Fecha,Año,Predicción_PM2.5,CO,NO,NO2,NOX,O3,PM10,SO2
2021-01-20,2021,18.99910151918793,,,,,,,
2021-01-21,2021,22.774699199788962,,,,,,,
2021-01-22,2021,21.961459991726198,,,,,,,
2021-01-23,2021,21.390254694052246,,,,,,,
2021-01-24,2021,9.021133382328776,,,,,,,
2021-01-25,2021,14.120931199281129,,,,,,,
2021-01-26,2021,36.7689318457751,,,,,,,
2021-01-27,2021,19.37213122097316,,,,,,,
2021-01-28,2021,35.47418157845938,,,,,,,
2021-01-29,2021,30.300812576413644,,,,,,,
2021-01-30,2021,20.416264725875443,,,,,,,
2021-01-31,2021,25.712399740790474,,,,,,,
2021-02-01,2021,19.124854875590245,0.5150869565217391,14.289893617021276,26.782608695652176,42.090425531914896,33.64796905222437,48.19648093841642,1.725
2021-02-02,2021,9.203319172796826,0.4360385438972163,16.64032697547684,26.42265795206972,43.20435967302452,19.229126213592235,44.94306049822064,7.925170068027211
2021-02-03,2021,22.435770607882688,0.3191348088531187,4.098143236074271,18.17970401691332,23.456233421750664,49.78899082568808,65.93577981651376,2.5617021276595744
2021-02-04,2021,24.753626623457002,0.143,1.8737113402061856,9.042462845010617,11.16237113402062,26.725806451612904,24.42663043478261,1.7874493927125503
2021-02-05,2021,16.498398988716325,0.2985380116959064,4.830985915492958,14.849019607843138,20.016431924882628,37.530956848030016,46.26627218934911,1.071574642126789
2021-02-06,2021,20.567159989231726,0.2988550983899821,3.83852140077821,17.64505119453925,21.470817120622566,30.464831804281346,23.905759162303664,2.080438756855576
2021-02-07,2021,25.80349373163147,0.4466793893129771,14.404255319148936,19.57933579335793,33.85531914893617,13.302521008403362,16.36082474226804,1.0562248995983936
2021-02-08,2021,14.961688082532241,0.3711428571428571,12.498997995991983,19.03333333333333,31.56513026052104,29.211332312404288,25.24137931034483,1.7592592592592593
2021-02-09,2021,11.151692357022235,0.4402120141342756,9.170731707317072,23.557407407407407,32.53861788617886,17.720364741641337,16.989159891598916,1.0863557858376511
2021-02-10,2021,12.787068752423368,0.5208180300500834,17.593090211132438,19.8262987012987,37.81957773512476,35.233333333333334,30.411899313501145,1.2431941923774954
2021-02-11,2021,17.30599127365913,0.3247186932849364,15.52235294117647,21.120921305182343,37.02588235294117,23.42070116861436,33.017721518987344,5.26875
2021-02-12,2021,12.229380278735903,0.4032398753894081,25.2118320610687,22.823825503355703,48.30152671755725,18.518796992481203,40.52522935779817,3.1153846153846154
2021-02-13,2021,14.551748178242349,,,,,,,
2021-02-14,2021,28.304539588242786,,,,,,,
2021-02-15,2021,13.90690939299186,,,,,,,
2021-02-16,2021,17.9020337738807,,,,,,,
2021-02-17,2021,20.832124765181398,,,,,,,
2021-02-18,2021,23.90947246884018,,,,,,,
2021-02-19,2021,26.453921111672763,,,,,,,
2021-02-20,2021,22.74216667713223,,,,,,,
2021-02-21,2021,25.149305372907484,,,,,,,
2021-02-22,2021,16.25769797940106,,,,,,,
2021-02-23,2021,13.001544662988653,,,,,,,
2021-02-24,2021,33.67417461324024,,,,,,,
2021-02-25,2021,18.642615457075046,,,,,,,
2021-02-26,2021,21.33425427774268,,,,,,,
2021-02-27,2021,20.97118839087453,,,,,,,
2021-02-28,2021,18.136988413073684,,,,,,,
2021-03-01,2021,28.015048578849186,0.4469052224371373,12.32857142857143,22.773255813953487,35.714285714285715,28.135823429541595,39.0919881305638,1.5489833641404809
2021-03-02,2021,19.722150030896458,0.525223880597015,30.46,29.484304932735427,60.65714285714286,21.55705996131528,46.60384615384616,4.71685393258427
2021-03-03,2021,26.494075735344083,0.3566901408450704,10.62300319488818,21.805626598465476,33.760383386581466,45.50427350427351,67.52439024390245,8.488250652741515
2021-03-04,2021,15.46530683598134,0.1968893129770992,5.170560747663552,13.643129770992369,19.24532710280374,29.866788321167885,30.797101449275363,6.418079096045198
2021-03-05,2021,9.627598384241908,0.2883680555555555,12.44375,16.01909722222222,29.0625,34.151666666666664,48.40361445783133,1.177536231884058
2021-03-06,2021,20.204930159476497,0.3226325411334552,4.454918032786885,20.22540250447227,24.7172131147541,31.13387096774193,23.37333333333333,1.166351606805293
2021-03-07,2021,17.304594409698836,0.4464859813084112,16.845010615711253,18.7219152854512,35.261146496815286,11.590759075907592,19.444162436548226,1.1122047244094488
2021-03-08,2021,20.37957148184916,0.3336769759450171,10.022633744855968,20.53584229390681,30.56378600823045,20.874425727411943,19.46394984326019,1.0670103092783505
2021-03-09,2021,21.254325730924034,0.4872631578947368,13.572008113590265,23.0177304964539,36.93711967545639,16.57396449704142,17.07126436781609,0.8910891089108911
2021-03-10,2021,11.897572873782726,0.2444107744107744,2.7049808429118776,12.558441558441558,15.386973180076629,29.1321044546851,15.796954314720812,1.4134790528233152
2021-03-11,2021,22.857471935426926,0.4833834586466165,25.87469287469288,28.123732251521297,55.06633906633907,23.105172413793102,38.9179104477612,8.521739130434783
2021-03-12,2021,31.819057623678876,0.5638397328881469,31.673151750972764,30.26923076923077,62.525291828793776,17.014195583596216,49.0,5.131118881118881
2021-03-13,2021,19.276136694755007,,,,,,,
2021-03-14,2021,23.155116337192766,,,,,,,
2021-03-15,2021,21.251958156506603,,,,,,,
2021-03-16,2021,22.776414563607158,,,,,,,
2021-03-17,2021,21.827680717826997,,,,,,,
2021-03-18,2021,25.362863395403494,,,,,,,
2021-03-19,2021,20.756599862811434,,,,,,,
2021-03-20,2021,15.40656613401004,,,,,,,
2021-03-21,2021,16.611077719184113,,,,,,,
2021-03-22,2021,18.2647989037202,,,,,,,
2021-03-23,2021,17.482010637074954,,,,,,,
2021-03-24,2021,23.060362338165422,,,,,,,
2021-03-25,2021,22.353023795376004,,,,,,,
2021-03-26,2021,26.16510333252739,,,,,,,
2021-03-27,2021,28.704804206721455,,,,,,,
2021-03-28,2021,17.61599427242884,,,,,,,
2021-03-29,2021,11.61932348246032,,,,,,,
2021-03-30,2021,18.593483738862997,,,,,,,
2021-03-31,2021,16.923968842916715,,,,,,,
2021-04-01,2021,10.422125600498765,0.5803976143141153,22.323040380047505,31.30648330058939,54.418052256532064,28.824531516183985,52.48623853211009,3.410018552875696
2021-04-02,2021,28.13931996924907,0.6509619686800895,32.73111782477341,33.840749414519905,67.82175226586102,30.59311740890688,57.92779783393502,3.3483412322274884
2021-04-03,2021,24.865815161827392,0.361578947368421,11.108635097493035,25.57802197802198,38.200557103064064,40.82758620689656,68.421768707483,2.3348115299334813
2021-04-04,2021,20.229696654639564,0.2611216730038023,5.747099767981439,16.340304182509506,22.77494199535963,35.34,34.997093023255815,7.077946768060836
2021-04-05,2021,30.927203061221334,0.2943174061433447,11.31198347107438,17.379310344827587,29.644628099173552,42.85950413223141,50.35672514619883,1.3662477558348294
2021-04-06,2021,19.52536161335362,0.5439145299145299,11.227626459143968,27.061433447098977,38.038910505836576,20.96904024767802,24.26771653543307,1.25
2021-04-07,2021,19.784883061302466,0.5420588235294118,14.186440677966102,20.341911764705884,34.08898305084746,25.882736156351797,25.75,1.515384615384615
2021-04-08,2021,19.11037557156574,0.3229776247848537,9.599585062240664,19.112115732368892,28.863070539419088,24.45468509984639,25.34670487106017,1.0924956369982548
2021-04-09,2021,21.216811512823323,0.3183774250440917,7.442764578833693,17.687265917602996,25.557235421166308,28.260802469135804,22.94117647058824,0.9537671232876712
2021-04-10,2021,12.648978972568575,0.2191127541589649,6.477366255144033,13.021238938053097,19.54732510288066,19.983633387888705,17.117962466487935,0.9980392156862744
2021-04-11,2021,24.413913616778924,0.3955711422845691,19.967914438502675,26.941048034934497,47.07446808510638,24.16725978647687,45.42892156862745,11.50759219088937
2021-04-12,2021,19.218949894542664,0.48625250501002,26.15592515592516,25.533203125,52.313929313929314,22.211786372007367,45.5752427184466,4.874251497005988
2021-04-13,2021,19.77887789830827,,,,,,,
2021-04-14,2021,11.232631932588562,,,,,,,
2021-04-15,2021,23.854348820574064,,,,,,,
2021-04-16,2021,22.292741352652083,,,,,,,
2021-04-17,2021,23.27675303998985,,,,,,,
2021-04-18,2021,20.497093040117665,,,,,,,
2021-04-19,2021,20.429698692046536,,,,,,,
2021-04-20,2021,33.8062645847432,,,,,,,
2021-04-21,2021,10.50678749611674,,,,,,,
2021-04-22,2021,26.555376310005173,,,,,,,
2021-04-23,2021,16.553698125023164,,,,,,,
2021-04-24,2021,22.784850494264393,,,,,,,
2021-04-25,2021,13.53059503384924,,,,,,,
2021-04-26,2021,22.09221234651493,,,,,,,
2021-04-27,2021,15.051523262522892,,,,,,,
2021-04-28,2021,13.325264973993814,,,,,,,
2021-04-29,2021,25.817913440293875,,,,,,,
2021-04-30,2021,10.405070000967164,,,,,,,
2021-05-01,2021,24.756491188053424,0.5331047619047619,19.38609112709832,29.376218323586745,49.99520383693046,28.94137353433836,55.91666666666666,5.251366120218579
2021-05-02,2021,20.900990772894097,0.6334633027522936,23.906432748538013,32.58254716981132,57.73099415204678,40.03601694915254,61.71641791044776,3.1125
2021-05-03,2021,13.522072335434293,0.436980306345733,18.50887573964497,27.4364896073903,47.54437869822485,33.96831683168317,64.22388059701493,3.1293302540415704
2021-05-04,2021,24.32755523541185,0.3630769230769231,12.685314685314683,22.68451242829828,36.17948717948718,28.96323529411765,47.97941176470588,7.283524904214559
2021-05-05,2021,12.377931168845285,0.2836789297658862,3.234126984126984,17.653333333333332,21.515873015873016,42.017656500802566,48.46131805157593,1.5495652173913044
2021-05-06,2021,17.287223116150468,0.4968166666666667,12.335227272727272,23.215,35.50757575757576,30.115151515151517,29.8372641509434,2.485
2021-05-07,2021,12.352916017355387,0.498037037037037,15.474358974358974,22.69814814814815,38.38247863247863,30.936274509803923,28.65374677002584,2.197696737044146
2021-05-08,2021,26.607806148510477,0.2667641996557659,7.685370741482965,16.345454545454544,23.769539078156317,28.65512048192771,22.180281690140845,1.1364452423698383
2021-05-09,2021,15.13891695683544,0.2867362428842505,5.360730593607306,14.161676646706589,19.78767123287671,25.120338983050846,24.237136465324383,3.255514705882353
2021-05-10,2021,13.61564029582816,0.2407372400756143,6.652267818574514,13.89463955637708,20.598272138228943,17.10927152317881,15.26851851851852,0.9940828402366864
2021-05-11,2021,21.871832909034623,0.3700176991150442,14.52112676056338,25.013409961685824,40.26995305164319,23.303459119496857,41.37595907928389,3.597678916827853
2021-05-12,2021,13.663960630396952,0.5494059405940594,19.460550458715595,24.67656765676568,45.22018348623853,29.087155963302752,45.391799544419136,2.6672131147540985
2021-05-13,2021,21.07292461316446,,,,,,,
2021-05-14,2021,12.593198527003711,,,,,,,
2021-05-15,2021,21.972312441178484,,,,,,,
2021-05-16,2021,27.974466705906007,,,,,,,
2021-05-17,2021,44.25620612634634,,,,,,,
2021-05-18,2021,23.025890627015052,,,,,,,
2021-05-19,2021,25.260918406918226,,,,,,,
2021-05-20,2021,10.166236803800839,,,,,,,
2021-05-21,2021,30.88179803369032,,,,,,,
2021-05-22,2021,21.05558987318129,,,,,,,
2021-05-23,2021,13.054788236790325,,,,,,,
2021-05-24,2021,25.875884942592087,,,,,,,
2021-05-25,2021,19.79881182725638,,,,,,,
2021-05-26,2021,15.829723907102597,,,,,,,
2021-05-27,2021,21.88493759272662,,,,,,,
2021-05-28,2021,14.975581622302451,,,,,,,
2021-05-29,2021,22.009127811347575,,,,,,,
2021-05-30,2021,16.62173656963495,,,,,,,
2021-05-31,2021,16.295617479498038,,,,,,,
2021-06-01,2021,17.724004895402015,0.5796768060836502,25.863425925925927,26.68880455407969,53.708333333333336,23.429048414023374,48.06388888888889,2.9056261343012704
2021-06-02,2021,27.02127932312098,0.4340821256038647,9.804416403785488,23.188144329896907,33.791798107255524,36.7054794520548,49.643884892086334,2.0628415300546448
2021-06-03,2021,17.186645851144316,0.2842436974789916,3.0,18.21300448430493,22.12857142857143,37.52290076335878,58.98550724637681,5.699115044247788
2021-06-04,2021,12.90441930392027,0.3151637764932563,8.963963963963964,20.401129943502823,29.765765765765767,32.6067615658363,44.95415472779369,5.160680529300567
2021-06-05,2021,16.567957422523076,0.230191637630662,5.253578732106339,15.302608695652172,20.826175869120654,33.89193548387097,28.706270627062707,0.7956600361663653
2021-06-06,2021,14.798556136835924,0.3719491525423729,4.9324324324324325,18.8135593220339,23.944015444015445,39.46296296296296,25.83412322274881,1.993220338983051
2021-06-07,2021,11.478089136408506,0.5646470588235294,14.926406926406926,27.90074906367041,42.54545454545455,30.692561983471077,33.98011363636363,2.7590822179732317
2021-06-08,2021,11.6788636255756,0.3109090909090909,6.938636363636364,18.133064516129032,24.90909090909091,26.24137931034483,26.3954802259887,1.1068548387096775
2021-06-09,2021,31.60442273853768,0.3506153846153846,6.707414829659319,19.481611208406303,26.609218436873743,25.83808095952024,16.565022421524663,1.2301324503311255
2021-06-10,2021,12.735812102233995,0.3210894308943089,6.4568807339449545,18.669796557120502,24.95596330275229,17.738396624472575,20.2392776523702,0.9294320137693632
2021-06-11,2021,18.6638424741679,0.3219141323792486,17.373949579831933,22.76923076923077,40.39495798319328,24.49465648854962,36.05176470588236,5.35754189944134
2021-06-12,2021,15.60898295415362,0.6748064516129032,23.115808823529413,33.84415584415584,58.33455882352941,32.278443113772454,56.65714285714286,2.056726094003241
2021-06-13,2021,14.60941697194527,,,,,,,
2021-06-14,2021,24.33389278283407,,,,,,,
2021-06-15,2021,23.050376522831407,,,,,,,
2021-06-16,2021,16.583670797173134,,,,,,,
2021-06-17,2021,13.75776407264672,,,,,,,
2021-06-18,2021,25.165407192821768,,,,,,,
2021-06-19,2021,21.2512608315124,,,,,,,
2021-06-20,2021,31.01732995675151,,,,,,,
2021-06-21,2021,10.667152113459004,,,,,,,
2021-06-22,2021,23.368273294034644,,,,,,,
2021-06-23,2021,32.882324220231894,,,,,,,
2021-06-24,2021,19.451256580222356,,,,,,,
2021-06-25,2021,22.057623442967515,,,,,,,
2021-06-26,2021,21.136211499306146,,,,,,,
2021-06-27,2021,21.48801015822999,,,,,,,
2021-06-28,2021,20.65210556109753,,,,,,,
2021-06-29,2021,19.49566346694294,,,,,,,
2021-06-30,2021,18.370432364321424,,,,,,,
2021-07-01,2021,25.271952923625825,0.3888867562380038,10.807058823529411,26.12667946257198,37.80235294117647,24.805084745762716,47.611267605633806,6.257407407407407
2021-07-02,2021,25.157849704822812,0.3567021276595745,4.3938356164383565,17.99718309859155,23.195205479452056,40.395465994962215,50.303886925795055,3.089820359281437
2021-07-03,2021,21.40135317017972,0.3587982832618026,7.51830985915493,20.71492204899777,29.374647887323945,28.075875486381324,54.2463768115942,8.98868778280543
2021-07-04,2021,19.952135764532915,0.3714624505928853,15.33257403189066,21.389432485322896,37.90432801822323,38.05233644859813,36.64893617021277,2.205940594059406
2021-07-05,2021,17.119472078472025,0.1817429577464789,4.459119496855346,13.076788830715532,17.939203354297693,35.80927835051546,30.02994011976048,0.8832997987927566
2021-07-06,2021,14.6970588669758,0.3436627906976744,11.657596371882086,21.73611111111111,33.71655328798186,37.89502762430939,31.649289099526065,1.936046511627907
2021-07-07,2021,13.500417186941114,0.5813716814159292,15.397619047619049,26.444444444444443,42.016666666666666,33.80430879712747,40.80160857908847,3.5474137931034484
2021-07-08,2021,19.6752953814614,0.2929716193656093,5.658051689860835,16.925217391304347,22.095427435387677,30.60757575757576,29.072222222222223,2.42608695652174
2021-07-09,2021,12.867217096088293,0.3991287128712871,10.628175519630483,22.34959349593496,33.429561200923786,21.061872909699,15.370149253731345,0.92578125
2021-07-10,2021,11.649221996161911,0.342807881773399,7.322160148975791,18.50552922590837,25.91620111731844,28.52353780313837,28.87606837606837,3.1225577264653643
2021-07-11,2021,18.293513876056885,0.259,8.016666666666667,17.816363636363636,26.166666666666668,29.38080495356037,29.30424528301887,5.612167300380228
2021-07-12,2021,28.91869549424255,0.5503305785123966,21.067924528301887,32.07692307692308,54.14528301886792,27.93005952380953,50.83802816901409,1.8892561983471077
2021-07-13,2021,9.328985962165659,,,,,,,
2021-07-14,2021,20.69045991293871,,,,,,,
2021-07-15,2021,30.546197242298362,,,,,,,
2021-07-16,2021,24.379614886387998,,,,,,,
2021-07-17,2021,26.020791404291252,,,,,,,
2021-07-18,2021,22.328212329186414,,,,,,,
2021-07-19,2021,13.745905914231601,,,,,,,
2021-07-20,2021,11.516922489288593,,,,,,,
2021-07-21,2021,20.110525379194925,,,,,,,
2021-07-22,2021,17.552948340696645,,,,,,,
2021-07-23,2021,18.877507888554174,,,,,,,
2021-07-24,2021,12.04915227932755,,,,,,,
2021-07-25,2021,34.906144037013604,,,,,,,
2021-07-26,2021,36.97640211109262,,,,,,,
2021-07-27,2021,24.134750174722612,,,,,,,
2021-07-28,2021,16.21614593458553,,,,,,,
2021-07-29,2021,13.629015337132843,,,,,,,
2021-07-30,2021,23.793757209266147,,,,,,,
2021-07-31,2021,34.33465507543901,,,,,,,
2021-08-01,2021,21.93393143113863,0.512312925170068,20.27248677248677,24.980392156862745,46.44179894179894,29.739463601532567,46.67806267806268,3.694386694386695
2021-08-02,2021,11.623336172680153,0.402877030162413,14.838805970149254,21.732186732186733,37.286567164179104,30.09450549450549,39.01056338028169,1.4177545691906006
2021-08-03,2021,24.960857205883308,0.3345202558635394,7.571428571428571,22.807522123893804,30.871148459383758,24.976744186046517,58.99303135888502,15.804494382022472
2021-08-04,2021,21.81373924228437,0.3793973214285714,12.04177545691906,21.239910313901344,34.005221932114885,48.38379530916844,51.31967213114754,1.913140311804009
2021-08-05,2021,12.245116768812366,0.2919962686567164,8.081720430107527,17.422138836772984,25.767741935483876,43.444636678200695,35.82596685082873,4.787937743190661
2021-08-06,2021,22.033940864045512,0.408972602739726,12.035087719298245,25.857876712328768,37.48927875243665,42.01442307692308,36.08536585365854,1.4545454545454546
2021-08-07,2021,21.13351910236992,0.39591796875,5.785714285714286,20.693404634581107,26.493877551020407,25.022364217252395,24.52278820375335,1.71875
2021-08-08,2021,20.976112719345032,0.3336,4.869047619047619,17.072916666666668,21.48809523809524,23.346625766871167,20.71633237822349,1.6597222222222223
2021-08-09,2021,17.659612147026806,0.3874861367837338,12.050343249427918,19.69076305220884,32.162471395881006,29.850863422291997,19.53908355795148,1.0397727272727273
2021-08-10,2021,19.063049803902334,0.3640630182421227,11.772128060263654,19.58213716108453,31.768361581920903,25.59025787965616,30.03879310344828,5.416812609457093
2021-08-11,2021,18.79711233005462,0.3535955056179775,15.647186147186147,22.777153558052436,38.88961038961039,27.971337579617835,39.06896551724138,5.3713163064833
2021-08-12,2021,11.806619352297664,0.7191720779220779,28.933823529411764,37.6546875,67.76654411764706,34.04796511627907,62.0972850678733,2.678048780487805
2021-08-13,2021,11.278875294504163,,,,,,,
2021-08-14,2021,25.87161431722046,,,,,,,
2021-08-15,2021,22.099873494658013,,,,,,,
2021-08-16,2021,12.730551517287598,,,,,,,
2021-08-17,2021,21.562479834534724,,,,,,,
2021-08-18,2021,18.60611985629163,,,,,,,
2021-08-19,2021,13.454511066377956,,,,,,,
2021-08-20,2021,14.054375393081664,,,,,,,
2021-08-21,2021,9.262445308684283,,,,,,,
2021-08-22,2021,13.078552069688989,,,,,,,
2021-08-23,2021,13.662085961536475,,,,,,,
2021-08-24,2021,25.29731955297991,,,,,,,
2021-08-25,2021,22.476783351959966,,,,,,,
2021-08-26,2021,26.499490597364613,,,,,,,
2021-08-27,2021,27.1915794841906,,,,,,,
2021-08-28,2021,27.153617766061103,,,,,,,
2021-08-29,2021,19.985455071903814,,,,,,,
2021-08-30,2021,16.509024459175063,,,,,,,
2021-08-31,2021,14.130150204596736,,,,,,,
2021-09-01,2021,20.09336644931498,0.4278886756238004,15.127314814814817,21.430740037950663,37.24305555555556,21.38382099827883,36.51675977653631,1.546279491833031
2021-09-02,2021,24.676769468440583,0.4405263157894737,14.669444444444444,23.48491879350348,39.047222222222224,32.47390396659708,49.88461538461539,2.3112745098039214
2021-09-03,2021,24.545982029750903,0.3493078758949881,11.088888888888889,21.32080200501253,33.11746031746032,29.32900432900433,53.80935251798561,6.07286432160804
2021-09-04,2021,33.84526308070327,0.3871574642126789,10.726190476190476,23.115853658536587,34.804761904761904,45.22222222222222,48.97802197802198,1.7020408163265306
2021-09-05,2021,11.890338694893623,0.3133922829581994,3.670476190476191,16.92270531400966,21.10857142857143,42.41492537313433,35.68125,1.6149825783972125
2021-09-06,2021,12.09528267245497,0.4039363484087102,7.122040072859745,22.161030595813205,28.92349726775956,33.00777604976672,40.12626262626262,3.1588628762541804
2021-09-07,2021,19.58040248843862,0.3117214700193423,9.327902240325866,15.437722419928823,25.016293279022403,21.580847723704867,18.814814814814813,1.4758220502901354
2021-09-08,2021,25.21449813125709,0.4551351351351351,14.56686626746507,21.01570680628272,35.14570858283433,24.9765625,25.997041420118343,1.0445632798573976
2021-09-09,2021,28.943393065958034,0.2464079422382671,6.403470715835141,15.054716981132076,21.6941431670282,28.351681957186543,21.29326923076923,0.8256227758007118
2021-09-10,2021,14.15705572612814,0.3247579298831385,6.062618595825427,16.52327447833066,22.84819734345351,30.142446043165467,33.152688172043014,5.255652173913044
2021-09-11,2021,16.561442998058702,0.3675697211155379,14.55829596412556,26.548707753479125,41.33183856502242,27.96989966555184,50.45544554455446,8.253763440860215
2021-09-12,2021,17.284189207987826,0.8006151142355009,26.312625250501004,43.454072790294624,69.92585170340682,37.31502423263328,74.45933014354067,2.797127468581688
2021-09-13,2021,10.913375825478024,,,,,,,
2021-09-14,2021,12.90644094326765,,,,,,,
2021-09-15,2021,21.926818769604214,,,,,,,
2021-09-16,2021,21.72507650970048,,,,,,,
2021-09-17,2021,23.86842820178726,,,,,,,
2021-09-18,2021,8.903249537095341,,,,,,,
2021-09-19,2021,19.63269995989431,,,,,,,
2021-09-20,2021,11.904917782267121,,,,,,,
2021-09-21,2021,25.069753686241953,,,,,,,
2021-09-22,2021,16.756886034287668,,,,,,,
2021-09-23,2021,13.2072428651825,,,,,,,
2021-09-24,2021,24.68608529382509,,,,,,,
2021-09-25,2021,15.11851252084781,,,,,,,
2021-09-26,2021,24.33607891671098,,,,,,,
2021-09-27,2021,18.527899336484985,,,,,,,
2021-09-28,2021,12.357886783100719,,,,,,,
2021-09-29,2021,8.962007177267552,,,,,,,
2021-09-30,2021,21.3037990075273,,,,,,,
2021-10-01,2021,13.431758049545206,0.2729924242424242,7.743589743589744,14.076190476190476,22.06993006993007,20.68521739130435,24.792792792792792,0.7978142076502732
2021-10-02,2021,12.61537396446409,0.5099120879120879,14.81058495821727,25.874709976798144,42.06406685236769,26.84133611691023,46.5,3.159313725490196
2021-10-03,2021,24.605378026247646,0.4587238493723849,23.473537604456823,24.98021978021978,49.19220055710306,23.12167300380228,55.479553903345725,2.447136563876652
2021-10-04,2021,21.97791533463005,0.3455114822546973,8.533169533169533,22.31013916500994,31.92874692874693,44.88270377733598,49.43243243243244,1.910536779324056
2021-10-05,2021,20.625658057148172,0.2957996768982229,6.112810707456979,16.982229402261712,23.54684512428298,46.08395802098951,31.378125,2.938704028021016
2021-10-06,2021,23.516943108295514,0.212248322147651,6.412408759124087,16.801612903225806,23.27919708029197,26.975155279503102,23.29490616621984,4.439597315436242
2021-10-07,2021,26.60153883066552,0.3845009784735812,8.008163265306122,19.072953736654803,27.11020408163265,28.93883792048929,29.82321899736148,1.303370786516854
2021-10-08,2021,18.461317124259864,0.2824137931034483,10.11340206185567,15.838420107719928,25.69896907216495,30.461049284578696,28.439093484419264,1.3707865168539326
2021-10-09,2021,16.808968071368827,0.2151183970856102,3.331941544885177,13.663636363636364,17.308977035490607,33.36268656716418,22.45813953488372,0.6724738675958188
2021-10-10,2021,25.72529792715102,0.3414833333333333,8.842504743833016,15.881028938906752,25.058823529411764,26.34870317002882,21.46786632390745,1.3201438848920863
2021-10-11,2021,26.322196252566254,0.5328008752735229,18.543478260869566,30.48008385744235,50.11352657004831,41.55343511450382,56.387445887445885,4.413965087281795
2021-10-12,2021,18.93645683064834,0.7935151515151515,27.534278959810877,41.48185483870968,70.74231678486997,42.55536028119508,68.57274826789839,2.3844621513944224
2021-10-13,2021,13.850919041057336,,,,,,,
2021-10-14,2021,22.49684349242807,,,,,,,
2021-10-15,2021,18.455081551943355,,,,,,,
2021-10-16,2021,20.13373977949604,,,,,,,
2021-10-17,2021,32.5637952835788,,,,,,,
2021-10-18,2021,17.92676590068918,,,,,,,
2021-10-19,2021,11.511616752447194,,,,,,,
2021-10-20,2021,16.26541892695311,,,,,,,
2021-10-21,2021,22.74469019388934,,,,,,,
2021-10-22,2021,22.45982626777893,,,,,,,
2021-10-23,2021,20.406009973908606,,,,,,,
2021-10-24,2021,14.521059743741908,,,,,,,
2021-10-25,2021,21.31905192180964,,,,,,,
2021-10-26,2021,15.123511579838091,,,,,,,
2021-10-27,2021,21.73358273046513,,,,,,,
2021-10-28,2021,18.32768566872104,,,,,,,
2021-10-29,2021,16.870832616427116,,,,,,,
2021-10-30,2021,21.550942159427013,,,,,,,
2021-10-31,2021,15.571460990071476,,,,,,,
2021-11-01,2021,14.671539580716388,0.3640458015267175,15.72429906542056,18.68320610687023,35.1588785046729,15.681208053691275,33.68652037617555,2.158759124087591
2021-11-02,2021,22.89284379761981,0.3973198198198198,21.166666666666668,17.9,39.793103448275865,18.58333333333333,40.19384615384615,1.2704714640198511
2021-11-03,2021,11.63859290509321,0.4720523138832998,23.03399433427762,24.50334075723831,48.86968838526912,30.761467889908257,63.3907284768212,2.0553191489361704
2021-11-04,2021,14.889546097549967,0.3172025052192067,6.217283950617284,19.01197604790419,26.185185185185187,44.88223552894212,48.41867469879518,2.339321357285429
